업종명,업소명,영업자,소재지(도로명),소재지(지번)
건강기능식품일반판매업,박건강식품,박주석,경기도 포천시 중앙로 131 (신읍동),경기도 포천시 신읍동 42번지 1호 외6필지(191-3) 
건강기능식품일반판매업,행복미소(허브다이어트),이양숙,경기도 포천시 소흘읍 봉솔로 50  2층,경기도 포천시 소흘읍 426번지 1호  
건강기능식품일반판매업,허브사랑,신명숙,경기도 포천시 소흘읍 솔모루로 110,경기도 포천시 소흘읍 송우리 105번지 2호  
건강기능식품일반판매업,애터미포천소흘센터,조병월,경기도 포천시 소흘읍 봉솔로4길 15-10  1층,경기도 포천시 소흘읍 송우리 158번지 5호 1층 
건강기능식품일반판매업,에버그린,윤용민,경기도 포천시 중앙로110번길 6 (신읍동  유림회관 1층),경기도 포천시 신읍동 23번지 4호 유림회관 1층 
건강기능식품일반판매업,태왕,임영희,경기도 포천시 가산면 가산로96번길 34  가동,경기도 포천시 가산면 방축리 436번지 3호  가동 
건강기능식품일반판매업,유리44,김유리,경기도 포천시 선마로 22 (선단동  세창아파트 105동 205호),경기도 포천시 선단동 16번지 2호 세창아파트 105동 205호 
건강기능식품일반판매업,웨이트 앤 스피드,변재영,경기도 포천시 신읍3길 8 (신읍동),경기도 포천시 신읍동 127번지 17호 일반주택 
건강기능식품일반판매업,(주)에스엠신읍동점,심재일,경기도 포천시 호병로1길 3 (신읍동),경기도 포천시 신읍동 114번지 44호  
건강기능식품일반판매업,(주)이마트에브리데이 영북점,이태경,경기도 포천시 영북면 영북로 178  1층,경기도 포천시 영북면 운천리 345번지 6호  
건강기능식품일반판매업,드림팩토리,이채현,경기도 포천시 정자동길 75 (선단동),경기도 포천시 선단동 327번지 4호  
건강기능식품일반판매업,농업회사법인주식회사삼마홀,이경옥,경기도 포천시 군내면 풍류산길 155  가동 1층,경기도 포천시 군내면 구읍리 59번지 6호 가동 1층 
건강기능식품일반판매업,원앤젯,박효정,경기도 포천시 신북면 호국로 2135-8  106동 1002호,경기도 포천시 신북면 기지리 101번지 3호 윤중아파트 106동 1002호 
건강기능식품일반판매업,미허브다이어트,심미경,경기도 포천시 학동로 34  1층 (신읍동),경기도 포천시 신읍동 216번지 12호 1층 
건강기능식품일반판매업,에셀바이오테크,이혜진,경기도 포천시 일동면 영일로852번길 125  가동,경기도 포천시 일동면 기산리 451번지 4호  가동 
건강기능식품일반판매업,GS 무봉점,한상용,경기도 포천시 소흘읍 호국로 224  1층,경기도 포천시 소흘읍 이동교리 408번지 1호 1층 
건강기능식품일반판매업,GS25 광릉수목원점,우수경,경기도 포천시 소흘읍 광릉수목원로 650,경기도 포천시 소흘읍 직동리 393번지 1호  
건강기능식품일반판매업,GS25 신읍본점,조대중,경기도 포천시 구절초로 12 (신읍동),경기도 포천시 신읍동 28번지 8호  
건강기능식품일반판매업,GS25포천소흘점,이천우,경기도 포천시 소흘읍 솔모루로 86-1  1층,경기도 포천시 소흘읍 송우리 128번지 2호 1층 
건강기능식품일반판매업,GS25마명제일점,민은순,경기도 포천시 내촌면 부마로 285  1층,경기도 포천시 내촌면 마명리 273번지 14호 1층 
건강기능식품일반판매업,(주)이팜필마트,김무용,경기도 포천시 소흘읍 태봉로 239  104동 1601층,경기도 포천시 소흘읍 송우리 725번지 7호 104동 1601호 
건강기능식품일반판매업,제이엠인터네셔널,신지민,경기도 포천시 중앙로105번길 10  2층 202호 (신읍동),경기도 포천시 신읍동 49번지 1호 2층 202호
건강기능식품일반판매업,(주)디엠유통,김무경,경기도 포천시 내촌면 내촌로 22  다동,경기도 포천시 내촌면 음현리 764번지  다동 
건강기능식품일반판매업,포천오행생식원,이유미,경기도 포천시 군내면 청군로 3382,경기도 포천시 군내면 구읍리 571번지 17호  
건강기능식품일반판매업,하나열식품,김수명,경기도 포천시 소흘읍 태봉로 239  103동 401호 (대방노블랜드),경기도 포천시 소흘읍 송우리 725번지 7호 대방노블랜드 103-401 
건강기능식품일반판매업,깔망,소구대,경기도 포천시 소흘읍 고모루성길 256  1층,경기도 포천시 소흘읍 고모리 744번지 1호 1층 
건강기능식품일반판매업,GS25 편의점,최점순,경기도 포천시 소흘읍 솔모루로 55,경기도 포천시 소흘읍 송우리 146번지 1호  
건강기능식품일반판매업,(주)이엠물류,김도균,경기도 포천시 내촌면 내촌로 22  가동 1 2층,경기도 포천시 내촌면 음현리 764번지  가동 
건강기능식품일반판매업,코리아나 웰빙라이프(뷰티피플),이선미,경기도 포천시 영북면 운천로 13  1층,경기도 포천시 영북면 운천리 513번지 36호 1층 
건강기능식품일반판매업,슬림 디톡스(SLM Detox),노은혜,경기도 포천시 어룡3길 82 (어룡동),경기도 포천시 어룡동 688번지 10호  
건강기능식품일반판매업,뉴질랜드스토리,김성훈,경기도 포천시 영중면 호국로 2870  1층,경기도 포천시 영중면 양문리 617번지 1층 
건강기능식품일반판매업,포천푸르미마트,국군복지단 양주지원본부장,경기도 포천시 소흘읍 호국로523번길 61,경기도 포천시 소흘읍 이동교리 193번지  
건강기능식품일반판매업,한국화장품 포천철원지사,이중호,경기도 포천시 소흘읍 송우로 63  401 402호,경기도 포천시 소흘읍 송우리 729번지 8호 401 402호 
건강기능식품일반판매업,세븐일레븐(포천가채리점),정승인,경기도 포천시 신북면 중앙로 408,경기도 포천시 신북면 가채리 303번지 8호  
건강기능식품일반판매업,세븐일레븐(포천신읍문화점),정승인,경기도 포천시 구절초로 43-4 (신읍동),경기도 포천시 신읍동 47번지 58호 세븐일레븐(포천신읍문화점) 
건강기능식품일반판매업,세븐일레븐(포천신읍점),정승인,경기도 포천시 중앙로 123-1 (신읍동),경기도 포천시 신읍동 43번지 7호 세븐일레븐 
건강기능식품일반판매업,세븐일레븐(일동터미널점),정승인,경기도 포천시 일동면 기산서길 3-8,경기도 포천시 일동면 기산리 91번지 116호  
건강기능식품일반판매업,국가대표 허브퀸 다이어트,마은순,경기도 포천시 소흘읍 호국로 429 (203호 (대방상가)),경기도 포천시 소흘읍 이동교리 256번지  
건강기능식품일반판매업,(주)대도매마트,이상준,경기도 포천시 중앙로115번길 10 (신읍동),경기도 포천시 신읍동 38번지 1호  
건강기능식품일반판매업,메리엘산부인과,정동훈,경기도 포천시 소흘읍 송우로 62  3층동,경기도 포천시 소흘읍 송우리 726번지 84호  
건강기능식품일반판매업,진성유통,남주옥,경기도 포천시 소흘읍 솔모루로109번길 2 (2층),경기도 포천시 소흘읍 송우리 223번지 18호 (2층) 
건강기능식품일반판매업,연세안과,양선모,경기도 포천시 중앙로115번길 4 (신읍동),경기도 포천시 신읍동 43번지 40호 3층 
건강기능식품일반판매업,세븐일레븐(포천신읍현대점),정승인,경기도 포천시 포천로 1642 (신읍동),경기도 포천시 신읍동 235번지 11호  
건강기능식품일반판매업,세븐일레븐(포천소흘점),정승인,경기도 포천시 소흘읍 죽엽산로 3,경기도 포천시 소흘읍 송우리 110번지 33호  
건강기능식품일반판매업,세븐일레븐(포천가산점),정승인,경기도 포천시 가산면 가산로 246,경기도 포천시 가산면 방축리 16번지 6호  
건강기능식품일반판매업,비타민마을,김세환,경기도 포천시 가산면 가산로 152,경기도 포천시 가산면 방축리 362번지 14호 바동 
건강기능식품일반판매업,부흥물산,이홍기,경기도 포천시 영북면 영북로 142  A동 1층,경기도 포천시 영북면 운천리 336번지 20호 A동 1층 
건강기능식품일반판매업,오휘 포천대리점,임우경,경기도 포천시 중앙로 58  5층 (신읍동  중원빌딩),경기도 포천시 신읍동 71번지 7호 중원빌딩 5층 
건강기능식품일반판매업,클럽밸런스포천소흘송우점,송충원,경기도 포천시 소흘읍 송우로 73  4층 (대한프라자),경기도 포천시 소흘읍 송우리 729번지 4호 대한프라자 4층 
건강기능식품일반판매업,커브스,한명희,경기도 포천시 소흘읍 솔모루로 55  5층,경기도 포천시 소흘읍 송우리 146번지 1호 5층 
건강기능식품일반판매업,송우한마음센타,김경희,경기도 포천시 소흘읍 솔모루로 126-1  2층,경기도 포천시 소흘읍 송우리 94번지 5호 2층 
건강기능식품일반판매업,(주)팜스토리,김형수,경기도 포천시 소흘읍 호국로484번길 68-88  가동 1층,경기도 포천시 소흘읍 무봉리 193번지 3호  
건강기능식품일반판매업,애터미(주),홍기하,경기도 포천시 어룡길 42  101동 101호 (어룡동  뉴캐슬),경기도 포천시 어룡동 312번지 2호 뉴캐슬 
건강기능식품일반판매업,리엔케이화장품 3119사업부,김희경,경기도 포천시 구절초로 44 (신읍동),경기도 포천시 신읍동 47번지 10호  
건강기능식품일반판매업,헬스케어,남현숙,경기도 포천시 중앙로 50  1층 (신읍동),경기도 포천시 신읍동 70번지 1층 
건강기능식품일반판매업,천사랑피부,방수영,경기도 포천시 소흘읍 송우로 76  4층 403호,경기도 포천시 소흘읍 송우리 726번지 78호 4층 403호
건강기능식품일반판매업,에이마트,임승빈,경기도 포천시 영북면 호국로 3578  1층,경기도 포천시 영북면 야미리 270번지 14호  
건강기능식품일반판매업,코리아나뷰티센터,안경순,경기도 포천시 영북면 영북로 74  1층,경기도 포천시 영북면 운천리 279번지 5호 1층 
건강기능식품일반판매업,(주)꼬끼오 운천지점,유시만,경기도 포천시 영북면 영북로 145  1층 (꼬끼오 매장내),경기도 포천시 영북면 운천리 540번지 1호  1층 (꼬끼오 매장내) 
건강기능식품일반판매업,사샤마트,손보경,경기도 포천시 소흘읍 솔모루로 103  1층,경기도 포천시 소흘읍 송우리 221번지 2호   1층 
건강기능식품일반판매업,굿씨앤엘,이주용,경기도 포천시 소흘읍 호국로 754,경기도 포천시 소흘읍 송우리 63번지 2호  
건강기능식품일반판매업,포천속편한내과의원,이규철,경기도 포천시 일동면 기산동길 3-1  1층 (포천속편한내과의원내),경기도 포천시 일동면 기산리 83번지 15호 외 1필지  1층 (포천속편한내과의원내) 
건강기능식품일반판매업,남양유업송우대리점,김현철,경기도 포천시 소흘읍 소흘로 96  가동 1층,경기도 포천시 소흘읍 무봉리 215번지 5호 1층 가동 
건강기능식품일반판매업,허브홈다이어트,신미정,경기도 포천시 가산면 가산로 369-17  3동 3층 302호 (주원베스트빌),경기도 포천시 가산면 마산리 148번지 3호 주원베스트빌 3동 302호
건강기능식품일반판매업,에프엠씨(FMC),김재곤,경기도 포천시 소흘읍 호국로 406  나동 (101호 201호),경기도 포천시 소흘읍 이동교리 266번지 8호  
건강기능식품일반판매업,씨제이올리브네트웍스(주) 포천송우리점,구창근,경기도 포천시 소흘읍 솔모루로 60-1  1층,경기도 포천시 소흘읍 송우리 140번지 20호 1층 
