시군명,업체명,업종,소재지도로명주소,소재지지번주소,담당자 연락처,데이터기준일
시흥시,은행떡방아간,즉석판매제조가공업,"경기도 시흥시 은행로218번길 4 (대야동, 서강(아)상가106호)",경기도 시흥시 대야동 568-4 서강(아)상가106호 ,031-310-2485,2021-06-01
시흥시,성민떡방아간,즉석판매제조가공업,경기도 시흥시 신천6길 18-1 (신천동),경기도 시흥시 신천동 833-5 ,031-310-2485,2021-06-01
시흥시,고향농산고추기름집,즉석판매제조가공업,"경기도 시흥시 신천로44번안길 21, 1(일부)층 (신천동)",경기도 시흥시 신천동 773-2 1층일부 ,031-310-2485,2021-06-01
시흥시,시골흑염소,즉석판매제조가공업,경기도 시흥시 매화1로 2 (매화동),경기도 시흥시 매화동 200-5 ,031-310-2485,2021-06-01
시흥시,일승건강원,즉석판매제조가공업,"경기도 시흥시 복지로53번길 9, 1층 (대야동)",경기도 시흥시 대야동 488-6 1층 ,031-310-2485,2021-06-01
시흥시,일승건강원,즉석판매제조가공업,"경기도 시흥시 복지로53번길 9, 1층 (대야동)",경기도 시흥시 대야동 488-6 1층 ,031-310-2485,2021-06-01
시흥시,다인농산건강원,즉석판매제조가공업,경기도 시흥시 신현로 32 (포동),경기도 시흥시 포동 5 ,031-310-2485,2021-06-01
시흥시,다인농산건강원,즉석판매제조가공업,경기도 시흥시 신현로 32 (포동),경기도 시흥시 포동 5 ,031-310-2485,2021-06-01
시흥시,월드떡집,즉석판매제조가공업,경기도 시흥시 옥구천동로 402 (정왕동),경기도 시흥시 정왕동 1873-3 월드아파트 상가 1층 110호,031-310-2485,2021-06-01
시흥시,월드떡집,즉석판매제조가공업,경기도 시흥시 옥구천동로 402 (정왕동),경기도 시흥시 정왕동 1873-3 월드아파트 상가 1층 110호,031-310-2485,2021-06-01
시흥시,백제방아간,즉석판매제조가공업,경기도 시흥시 신천로7번길 22-1 (신천동),경기도 시흥시 신천동 886-31 ,031-310-2485,2021-06-01
시흥시,충남방앗간,즉석판매제조가공업,경기도 시흥시 논곡길 11 (논곡동),경기도 시흥시 논곡동 250-1 ,031-310-2485,2021-06-01
시흥시,낙원떡방아간,즉석판매제조가공업,경기도 시흥시 정왕대로27번길 9 (정왕동),경기도 시흥시 정왕동 1940-2 신동아 아파트 제 상가동 1층 104호,031-310-2485,2021-06-01
시흥시,낙원떡방아간,즉석판매제조가공업,경기도 시흥시 정왕대로27번길 9 (정왕동),경기도 시흥시 정왕동 1940-2 신동아 아파트 제 상가동 1층 104호,031-310-2485,2021-06-01
시흥시,골든건강원,즉석판매제조가공업,"경기도 시흥시 삼미시장2길 30 (신천동, 고려상가)",경기도 시흥시 신천동 739 고려상가 ,031-310-2485,2021-06-01
시흥시,골든건강원,즉석판매제조가공업,"경기도 시흥시 삼미시장2길 30 (신천동, 고려상가)",경기도 시흥시 신천동 739 고려상가 ,031-310-2485,2021-06-01
시흥시,효성건강연구원,즉석판매제조가공업,"경기도 시흥시 군자로533번길 3-9, 가동 1층 101호 일부호 (거모동, 이림하이텍빌)",경기도 시흥시 거모동 1757-4 이림하이텍빌 ,031-310-2485,2021-06-01
시흥시,제일방앗간,즉석판매제조가공업,"경기도 시흥시 옥구상가2길 3 (정왕동, 뉴스타(프)109호)",경기도 시흥시 정왕동 1861-6 뉴스타(프)109호 ,031-310-2485,2021-06-01
시흥시,인사동낙원복떡집,즉석판매제조가공업,경기도 시흥시 장곡로 47 (장곡동),경기도 시흥시 장곡동 814-2 ,031-310-2485,2021-06-01
시흥시,종로떡방앗간,즉석판매제조가공업,경기도 시흥시 은행로 267 (은행동),경기도 시흥시 은행동 538-1 신명상가109-1 ,031-310-2485,2021-06-01
시흥시,시화골드방앗간,즉석판매제조가공업,경기도 시흥시 옥구천동로 402 (정왕동),경기도 시흥시 정왕동 1873-3 월드프라자 103호,031-310-2485,2021-06-01
시흥시,순풍건강원,즉석판매제조가공업,"경기도 시흥시 인선길 104 (장곡동, 노마진(프)111호)",경기도 시흥시 장곡동 803-2 노마진(프)111호 ,031-310-2485,2021-06-01
시흥시,순풍건강원,즉석판매제조가공업,"경기도 시흥시 인선길 104 (장곡동, 노마진(프)111호)",경기도 시흥시 장곡동 803-2 노마진(프)111호 ,031-310-2485,2021-06-01
시흥시,월피풍년떡방앗간,즉석판매제조가공업,"경기도 시흥시 승지로 75, 102호 (능곡동)",경기도 시흥시 능곡동 542 102호,031-310-2485,2021-06-01
시흥시,전통떡집,즉석판매제조가공업,"경기도 시흥시 군자로 475, 재정빌딩 1층 일부호 (거모동)",경기도 시흥시 거모동 1724-9 재정빌딩 ,031-310-2485,2021-06-01
시흥시,민속떡방앗간,즉석판매제조가공업,"경기도 시흥시 함송로13번길 28, 1층 102호 (정왕동)",경기도 시흥시 정왕동 1879-5 1층102호 ,031-310-2485,2021-06-01
시흥시,한양떡방앗간,즉석판매제조가공업,경기도 시흥시 연성로29번길 32 (하중동),경기도 시흥시 하중동 855-0 참이슬상가 203호,031-310-2485,2021-06-01
시흥시,서울떡방앗간,즉석판매제조가공업,경기도 시흥시 장곡로 71 (장곡동),경기도 시흥시 장곡동 807 ,031-310-2485,2021-06-01
시흥시,시루속풍경,즉석판매제조가공업,경기도 시흥시 대골안길 57 (대야동),경기도 시흥시 대야동 488-26 ,031-310-2485,2021-06-01
시흥시,(주)보승식품,즉석판매제조가공업,경기도 시흥시 정왕대로 210 (정왕동),경기도 시흥시 정왕동 1734-1 ,031-310-2485,2021-06-01
시흥시,한일식품,즉석판매제조가공업,"경기도 시흥시 삼미시장2길 35 (신천동, B동18호)",경기도 시흥시 신천동 738-4 B동18호 ,031-310-2485,2021-06-01
시흥시,행복녹용원,즉석판매제조가공업,경기도 시흥시 군자로477번길 2 (거모동),경기도 시흥시 거모동 1725-5 ,031-310-2485,2021-06-01
시흥시,(주)성담유통수산,즉석판매제조가공업,"경기도 시흥시 정왕대로 210 (정왕동, 이마트시화점)",경기도 시흥시 정왕동 1734-1 이마트시화점 ,031-310-2485,2021-06-01
시흥시,금정떡방앗간,즉석판매제조가공업,"경기도 시흥시 군자로 472 (거모동, 삼익빌라101동103호)",경기도 시흥시 거모동 1728-3 삼익빌라101동103호 ,031-310-2485,2021-06-01
시흥시,성남호수산,즉석판매제조가공업,"경기도 시흥시 오이도로 167 (정왕동, A동 34,35호)","경기도 시흥시 정왕동 2003-8 A동 34,35호 ",031-310-2485,2021-06-01
시흥시,진흥호수산,즉석판매제조가공업,"경기도 시흥시 오이도로 167 (정왕동, A동 38호)",경기도 시흥시 정왕동 2003-8 A동 38호 ,031-310-2485,2021-06-01
시흥시,사리공주회집,즉석판매제조가공업,"경기도 시흥시 오이도로 173 (정왕동, B동 144호)",경기도 시흥시 정왕동 2003-12 B동 144호 ,031-310-2485,2021-06-01
시흥시,태풍활어회,즉석판매제조가공업,"경기도 시흥시 오이도로 167, A동 30.31호 (정왕동,오이도수산물직판장)",경기도 시흥시 정왕동 2003-8 오이도수산물직판장 A동 30.31호,031-310-2485,2021-06-01
시흥시,돌고래수산,즉석판매제조가공업,"경기도 시흥시 오이도로 167, A동 47,48호 (정왕동,오이도수산물직판장)","경기도 시흥시 정왕동 2003-8 오이도수산물직판장 A동 47,48호",031-310-2485,2021-06-01
시흥시,연성떡방아간,즉석판매제조가공업,"경기도 시흥시 진말로9번길 2 (장곡동, 부석(프)110호)",경기도 시흥시 장곡동 820-3 부석(프)110호 ,031-310-2485,2021-06-01
시흥시,팔도농산,즉석판매제조가공업,"경기도 시흥시 관곡지로 56, 1층 (하중동)",경기도 시흥시 하중동 822-1 ,031-310-2485,2021-06-01
시흥시,호남수산,즉석판매제조가공업,"경기도 시흥시 오이도로 173, B동 136호 (정왕동,오이도직판장)",경기도 시흥시 정왕동 2003-12 오이도직판장 B동 136호,031-310-2485,2021-06-01
시흥시,목포회수산,즉석판매제조가공업,"경기도 시흥시 오이도로 173 (정왕동, 오이도직판장 B동 158호)",경기도 시흥시 정왕동 2003-12 ,031-310-2485,2021-06-01
시흥시,금강건강센타,즉석판매제조가공업,경기도 시흥시 정왕대로117번길 26 (정왕동),경기도 시흥시 정왕동 1870-1 신우상가 104호,031-310-2485,2021-06-01
시흥시,떡두꺼비,즉석판매제조가공업,"경기도 시흥시 목감우회로 39, 119호 (목감동, 시티프라자)",경기도 시흥시 목감동 403 시티프라자 119호,031-310-2485,2021-06-01
시흥시,대가떡집,즉석판매제조가공업,경기도 시흥시 도일로135번길 6 (거모동),경기도 시흥시 거모동 1754-6 ,031-310-2485,2021-06-01
시흥시,낙원복떡집,즉석판매제조가공업,경기도 시흥시 함송로 24 (정왕동),경기도 시흥시 정왕동 1882-4 ,031-310-2485,2021-06-01
시흥시,목포항,즉석판매제조가공업,"경기도 시흥시 오이도로 173 (정왕동, 46호(오이도수산물직판장 B동 138호))",경기도 시흥시 정왕동 2003-12 46호(오이도수산물직판장 B동 138호) ,031-310-2485,2021-06-01
시흥시,웰빙건강원,즉석판매제조가공업,경기도 시흥시 논곡길 6 (논곡동),경기도 시흥시 논곡동 242-2 ,031-310-2485,2021-06-01
시흥시,장상건강원,즉석판매제조가공업,"경기도 시흥시 수인로3409번길 21, 1층 (신천동)",경기도 시흥시 신천동 754-9 1층 ,031-310-2485,2021-06-01
시흥시,신천떡집,즉석판매제조가공업,"경기도 시흥시 신천로19번길 21 (신천동, 지층)",경기도 시흥시 신천동 886-7 지층 ,031-310-2485,2021-06-01
시흥시,하모니마트반찬코너,즉석판매제조가공업,경기도 시흥시 큰솔로12번안길 18 (정왕동),경기도 시흥시 정왕동 1404 ,031-310-2485,2021-06-01
시흥시,참숯애쌈밥도시락,즉석판매제조가공업,"경기도 시흥시 큰솔공원로 28, 1층 (정왕동)",경기도 시흥시 정왕동 1540-1 1층 ,031-310-2485,2021-06-01
시흥시,소망떡집,즉석판매제조가공업,경기도 시흥시 장곡로 17 (장곡동),경기도 시흥시 장곡동 823-6 108호,031-310-2485,2021-06-01
시흥시,거금도수산,즉석판매제조가공업,"경기도 시흥시 월곶해안로 133, 76,91,92,93호 (월곶동, 화신수산시장)","경기도 시흥시 월곶동 1013-12 화신수산시장 76,91,92,93호 ",031-310-2485,2021-06-01
시흥시,완도수산,즉석판매제조가공업,"경기도 시흥시 월곶해안로 133 (월곶동,화신시장 112,113,114,115호)","경기도 시흥시 월곶동 1013-12 화신시장 112,113,114,115호 ",031-310-2485,2021-06-01
시흥시,동해수산,즉석판매제조가공업,"경기도 시흥시 월곶해안로 133 (월곶동,화신시장 57호,58호,59호)","경기도 시흥시 월곶동 1013-12 화신시장 57호,58호,59호 ",031-310-2485,2021-06-01
시흥시,원앙떡집,즉석판매제조가공업,"경기도 시흥시 군서로 12 (정왕동,102호)",경기도 시흥시 정왕동 1198-9 102호 ,031-310-2485,2021-06-01
시흥시,어망수산,즉석판매제조가공업,"경기도 시흥시 오이도어시장로 7, A동 121,122호 (정왕동,오이도종합어시장)","경기도 시흥시 정왕동 2004-3 오이도종합어시장 A동 121,122호",031-310-2485,2021-06-01
시흥시,대관령건강원,즉석판매제조가공업,경기도 시흥시 동서로 1071 (조남동),경기도 시흥시 조남동 171-15 ,031-310-2485,2021-06-01
시흥시,(주)성담유통야채,즉석판매제조가공업,"경기도 시흥시 정왕대로 210 (정왕동, 이마트시화점내)",경기도 시흥시 정왕동 1734-1 이마트시화점내 ,031-310-2485,2021-06-01
시흥시,영수네,즉석판매제조가공업,"경기도 시흥시 정왕시장길 51 (정왕동,정왕시장조합)",경기도 시흥시 정왕동 1203 정왕시장조합 ,031-310-2485,2021-06-01
시흥시,친정엄마반찬점,즉석판매제조가공업,"경기도 시흥시 정왕시장길 51 (정왕동,(103호))",경기도 시흥시 정왕동 1203 (103호) ,031-310-2485,2021-06-01
시흥시,종로떡방아간,즉석판매제조가공업,"경기도 시흥시 옥구상가1길 11 (정왕동, 삼아(빌)101호)",경기도 시흥시 정왕동 1857-3 삼아(빌)101호 ,031-310-2485,2021-06-01
시흥시,이슬로건강원(정왕점),즉석판매제조가공업,"경기도 시흥시 정왕시장길 51 (정왕동,정왕시장조합 101호)",경기도 시흥시 정왕동 1203 정왕시장조합 101호 ,031-310-2485,2021-06-01
시흥시,함지박떡마을,즉석판매제조가공업,"경기도 시흥시 정왕대로 64 (정왕동, 메가쇼핑몰1층112호)",경기도 시흥시 정왕동 1861-2 메가쇼핑몰1층 112호 ,031-310-2485,2021-06-01
시흥시,성신고흥수산,즉석판매제조가공업,경기도 시흥시 오이도중앙로36번길 12 (정왕동),경기도 시흥시 정왕동 2002-11 성신수산 9-3호 ,031-310-2485,2021-06-01
시흥시,진도수산,즉석판매제조가공업,경기도 시흥시 오이도중앙로36번길 12 (정왕동),경기도 시흥시 정왕동 2002-11 성신수산 12-2호 ,031-310-2485,2021-06-01
시흥시,순천수산,즉석판매제조가공업,경기도 시흥시 오이도중앙로36번길 12 (정왕동),경기도 시흥시 정왕동 2002-11 성신수산 11-6호 ,031-310-2485,2021-06-01
시흥시,상록건강원,즉석판매제조가공업,"경기도 시흥시 월곶중앙로 90, 1층 109호 (월곶동, 풍림1차 제상가동)",경기도 시흥시 월곶동 1010-4 풍림1차 제상가동 109호,031-310-2485,2021-06-01
시흥시,종로떡집,즉석판매제조가공업,"경기도 시흥시 도일로112번길 5-5, 101호 (거모동)",경기도 시흥시 거모동 1656-5 101호 ,031-310-2485,2021-06-01
시흥시,강화상회,즉석판매제조가공업,"경기도 시흥시 월곶중앙로 35 (월곶동, 37,38,39,58호)","경기도 시흥시 월곶동 1015-29 37,38,39,58호 ",031-310-2485,2021-06-01
시흥시,황해도 젓갈,즉석판매제조가공업,"경기도 시흥시 월곶중앙로 33 (월곶동, 나-84)",경기도 시흥시 월곶동 1015-31 나-84 ,031-310-2485,2021-06-01
시흥시,백년전 젓갈,즉석판매제조가공업,"경기도 시흥시 월곶중앙로 35-1 (월곶동, 나동55)",경기도 시흥시 월곶동 1015-25 나동55 ,031-310-2485,2021-06-01
시흥시,팔도젓갈,즉석판매제조가공업,경기도 시흥시 오이도로135번길 33 (정왕동),경기도 시흥시 정왕동 2004-1 ,031-310-2485,2021-06-01
시흥시,충남젓갈,즉석판매제조가공업,"경기도 시흥시 오이도로 173, .동 111, 112호 (정왕동,수산물직판장 충남젓갈상회)","경기도 시흥시 정왕동 2003-12 수산물직판장 충남젓갈상회 .동 111, 112호",031-310-2485,2021-06-01
시흥시,결성젓갈,즉석판매제조가공업,"경기도 시흥시 월곶중앙로 31 (월곶동, 월곶어시장나-40)",경기도 시흥시 월곶동 1015-30 월곶어시장나-40 ,031-310-2485,2021-06-01
시흥시,동진 고추 참기름,즉석판매제조가공업,경기도 시흥시 신흥마을1길 12 (신천동),경기도 시흥시 신천동 818-6 ,031-310-2485,2021-06-01
시흥시,옛날건강원,즉석판매제조가공업,경기도 시흥시 정왕신길로49번길 8 (정왕동),경기도 시흥시 정왕동 1875-1 영남 1차상가 1층 105호,031-310-2485,2021-06-01
시흥시,일진민속제과,즉석판매제조가공업,경기도 시흥시 포도원로 27 (신천동),경기도 시흥시 신천동 825-24 ,031-310-2485,2021-06-01
시흥시,전남수산,즉석판매제조가공업,"경기도 시흥시 월곶해안로 133 (월곶동,화신수산시장 94,95,96호)","경기도 시흥시 월곶동 1013-12 화신수산시장 94,95,96호 ",031-310-2485,2021-06-01
