시설번호,시설유형,실내/실외,구,동,시설명,소재지주소,면적(㎡),설치일자,민간/공공구분,놀이기구종류,안전검사일(최종),안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,관리자 연락처,데이터기준일자
555778,주택단지,실외,수정구,창곡동,위례자연&래미안 e편한세상 5610동 유아놀이터,"경기도 성남시 수정구 위례동로 61 (창곡동, 위례 자연앤 래미안이편한세상)",,2016-03-31,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(2)+기타(1),2020-05-18,Y,Y,N,031-755-8600,2021-06-30
555779,주택단지,실외,수정구,창곡동,위례자연&래미안 e편한세상 5603동 놀이터(3),"경기도 성남시 수정구 위례동로 61 (창곡동, 위례 자연앤 래미안이편한세상)",,2016-03-31,민간,회전놀이기구(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1)+기타(1),2020-05-18,Y,Y,N,031-755-8600,2021-06-30
555780,주택단지,실외,수정구,창곡동,위례자연&래미안 e편한세상 물이용놀이터,"경기도 성남시 수정구 위례동로 61 (창곡동, 위례 자연앤 래미안이편한세상)",,2016-03-31,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1)+물이용놀이기구(5),2020-05-18,Y,Y,Y,031-755-8600,2021-06-30
555781,어린이집,실외,분당구,금곡동,Tmax사랑어린이집 놀이시설,경기도 성남시 분당구 정자일로 45 (금곡동),,2016-05-09,민간,조합놀이대(1)+충격흡수용표면재(1),2020-04-29,Y,Y,N,031-713-0075,2021-06-30
555864,주택단지,실외,수정구,창곡동,위례자연&래미안 e편한세상 5617동 놀이터(1),"경기도 성남시 수정구 위례동로 61 (창곡동, 위례 자연앤 래미안이편한세상)",,2016-04-28,민간,그네(1)+흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(1),2020-05-18,Y,Y,N,031-755-8600,2021-06-30
555865,주택단지,실외,수정구,창곡동,위례자연&래미안 e편한세상 5613동 놀이터(2),"경기도 성남시 수정구 위례동로 61 (창곡동, 위례 자연앤 래미안이편한세상)",,2016-04-28,민간,흔들놀이기구(4)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(1)+기타(1),2020-05-18,Y,Y,N,031-755-8600,2021-06-30
556063,어린이집,실외,분당구,서현동,서현제2어린이집 옥상놀이터(공공),경기도 성남시 분당구 돌마로476번길 19 (서현동),,2016-05-20,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1)+기타(1),2020-05-20,Y,Y,N,031-703-5090,2021-06-30
556195,의료기관,실내,분당구,정자동,키즈엔젤치과 놀이시설,경기도 성남시 분당구 성남대로331번길 3-3 (정자동), 9 ,2016-06-01,민간,조합놀이대(1)+충격흡수용표면재(1),2020-06-09,Y,Y,N,031-702-1004,2021-06-30
556346,어린이집,실내,중원구,상대원동,성남중원경찰서직장어린이집 옥상놀이시설,경기도 성남시 중원구 금빛로2번길 10 (상대원동), 168 ,2016-06-15,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2020-05-06,Y,Y,N,02-2001-5358,2021-06-30
556455,놀이제공영업소,실내,분당구,서현동,고고씽파크 놀이시설,경기도 성남시 분당구 새마을로 10 (서현동), 263 ,2016-06-27,민간,조합놀이대(1)+충격흡수용표면재(1),2020-08-10,Y,Y,N,031-703-2022,2021-06-30
556475,어린이집,실외,중원구,금광동,기쁜우리-i어린이집 옥상놀이터,경기도 성남시 중원구 금빛로93번길 23 (금광동),,2016-06-24,민간,조합놀이대(1)+충격흡수용표면재(1),2020-06-22,Y,Y,N,031-734-8030,2021-06-30
556621,주택단지,실외,분당구,정자동,정든마을 우성6차 613동앞 놀이터,"경기도 성남시 분당구 불정로 195 (정자동, 정든마을우성6단지아파트)",,2016-07-11,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1)+철봉(1),2020-11-17,Y,Y,N,031-713-4954,2021-06-30
556683,어린이집,실외,수정구,태평동,드림나무어린이집 실내놀이시설,경기도 성남시 수정구 모란로87번길 3 (태평동),,2016-07-15,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(2),2020-09-28,Y,Y,N,031-757-8830,2021-06-30
556752,주택단지,실외,수정구,창곡동,위례자이 3305동 놀이터,"경기도 성남시 수정구 위례순환로 100 (창곡동, 위례자이)",,2016-07-22,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2020-08-11,Y,Y,N,031-722-2717,2021-06-30
556753,주택단지,실외,수정구,창곡동,위례자이 어린이집옆 유아놀이터,"경기도 성남시 수정구 위례순환로 100 (창곡동, 위례자이)",,2016-07-22,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2020-08-11,Y,Y,N,031-722-2717,2021-06-30
556808,주택단지,실외,중원구,성남동,그린팰리스 아파트 놀이터,경기도 성남시 중원구 제일로53번길 3 (성남동),,2016-07-25,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2020-08-27,Y,Y,N,031-8016-5542,2021-06-30
556869,어린이집,실외,분당구,율동,의무사령부 행복어린이집(2),경기도 성남시 분당구 새마을로177번길 81 (율동), 180 ,2016-08-03,민간,충격흡수용표면재(2)+기타(3),2020-01-28,Y,Y,N,031-701-1053,2021-06-30
556904,주택단지,실외,수정구,창곡동,위례호반베르디움 유아놀이터,"경기도 성남시 수정구 위례중앙로 216 (창곡동, 위례 호반베르디움)",,2016-07-18,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2020-08-24,Y,Y,N,031-752-1137,2021-06-30
556905,주택단지,실외,수정구,창곡동,위례호반베르디움 5307동 놀이터,"경기도 성남시 수정구 위례중앙로 216 (창곡동, 위례 호반베르디움)",,2016-07-18,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1)+기타(1),2020-08-24,Y,Y,N,031-752-1137,2021-06-30
556906,주택단지,실외,수정구,창곡동,위례호반베르디움 5304동 놀이터,"경기도 성남시 수정구 위례중앙로 216 (창곡동, 위례 호반베르디움)",,2016-07-18,민간,회전놀이기구(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(1)+기타(1),2020-08-24,Y,Y,N,031-752-1137,2021-06-30
556955,주택단지,실외,수정구,창곡동,위례자이 3310동 놀이터,"경기도 성남시 수정구 위례순환로 100 (창곡동, 위례자이)",,2016-08-05,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2020-08-11,Y,Y,N,031-722-2717,2021-06-30
557166,어린이집,실외,중원구,은행동,성남 YWCA어린이집 놀이터(공공),경기도 성남시 중원구 순환로447번길 6 (은행동),,2016-08-24,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2020-08-27,Y,Y,N,031-742-9700,2021-06-30
557175,어린이집,실내,중원구,상대원동,성남중원경찰서어린이집 놀이시설,경기도 성남시 중원구 금빛로2번길 10 (상대원동), 53 ,2016-08-29,민간,조합놀이대(1)+충격흡수용표면재(1),2020-05-06,Y,Y,N,031-747-0901,2021-06-30
557296,주택단지,실외,분당구,야탑동,목련주공1단지 102동옆 놀이터,"경기도 성남시 분당구 판교로 607 (야탑동, 목련마을주공1단지아파트)",,2016-09-12,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(1),2019-11-11,Y,Y,N,031-705-3039,2021-06-30
558096,주상복합,실외,수정구,창곡동,위례아트리버푸르지오 103동 놀이터,"경기도 성남시 수정구 위례광장로 70 (창곡동, 위례 아트리버 푸르지오 1단지)",,2016-11-15,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(1),2020-11-27,Y,Y,N,031-751-2124,2021-06-30
558098,주상복합,실외,수정구,창곡동,위례아트리버푸르지오 203동 놀이터,"경기도 성남시 수정구 위례순환로 130 (창곡동, 아트리버 푸르지오)",,2016-11-15,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(1),2020-11-27,Y,Y,N,031-751-2124,2021-06-30
558149,놀이제공영업소,실내,수정구,신흥동,조이방방 놀이시설,경기도 성남시 수정구 시민로 172 (신흥동),,2016-11-30,민간,충격흡수용표면재(1)+폐쇄형놀이기구(1),2018-12-24,Y,Y,N,031-736-5618,2021-06-30
558306,어린이집,실외,분당구,이매동,이매동어린이집 놀이시설(공공),경기도 성남시 분당구 성남대로779번길 11 (이매동),,2016-12-09,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2020-12-10,Y,Y,N,032-563-9264,2021-06-30
558348,놀이제공영업소,실외,분당구,백현동,판교릴리펏키즈카페 놀이시설(식품접객업),"경기도 성남시 분당구 판교역로 145 (백현동, 알파리움2단지)",,2016-12-02,민간,조합놀이대(1)+충격흡수용표면재(1),2021-01-12,Y,Y,N,070-8877-2446,2021-06-30
558360,어린이집,실외,분당구,이매동,푸르니이매어린이집 유아놀이터,경기도 성남시 분당구 이매로89번길 16 (이매동),,2016-12-07,민간,미끄럼틀(2)+건너는기구(1)+충격흡수용표면재(2)+기타(1),2020-08-28,Y,Y,N,031-705-4700,2021-06-30
558449,어린이집,실외,수정구,사송동,LIG넥스원(판교),경기도 성남시 수정구 탄천로339번길 34 (사송동),,2016-12-16,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(1),2020-12-11,Y,Y,N,031-432-6305,2021-06-30
558450,어린이집,실외,수정구,사송동,LIG넥스원(판교),경기도 성남시 수정구 탄천로339번길 34 (사송동),,2016-12-16,민간,흔들놀이기구(1)+충격흡수용표면재(1),2020-12-11,Y,Y,N,031-432-6305,2021-06-30
558800,어린이집,실외,분당구,이매동,푸르니이매어린이집,경기도 성남시 분당구 이매로89번길 16 (이매동), 20 ,2017-01-25,민간,충격흡수용표면재(1)+폐쇄형놀이기구(1),2020-11-05,Y,Y,N,02-574-3555,2021-06-30
559038,어린이집,실외,중원구,성남동,성광어린이집 옥상 어린이놀이터,경기도 성남시 중원구 광명로94번길 10 (성남동), 159 ,2017-02-24,민간,조합놀이대(1)+충격흡수용표면재(1),2021-02-16,Y,Y,N,031-754-6224,2021-06-30
559169,놀이제공영업소,실외,수정구,창곡동,쥬키즈런 위례신도시점,경기도 성남시 수정구 위례광장로 310 (창곡동), 12 ,2017-01-31,민간,충격흡수용표면재(1)+폐쇄형놀이기구(1),2021-03-19,Y,Y,N,031-756-5566,2021-06-30
559229,도시공원,실외,중원구,여수동,종알종알 어린이공원,경기도 성남시 중원구 여수동614, 468 ,2017-03-14,공공,흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(2)+기타(2),2021-03-26,Y,Y,N,031-729-6455,2021-06-30
559336,도시공원,실외,수정구,창곡동,위례신도시 주제공원 물이용놀이터,경기도 성남시 수정구 창곡동526," 1,077 ",2016-08-15,공공,충격흡수용표면재(1)+물이용놀이기구(4),2019-07-12,Y,Y,Y,031-729-4272,2021-06-30
559585,어린이집,실외,분당구,삼평동,판교테크노어린이집 옥상놀이시설(공공),경기도 성남시 분당구 판교역로 203 (삼평동), 54 ,2017-04-05,민간,미끄럼틀(1)+조합놀이대(1)+충격흡수용표면재(1),2021-04-02,Y,Y,N,031-729-2932,2021-06-30
559586,어린이집,실외,분당구,삼평동,판교테크노어린이집 옥외놀이시설(공공),경기도 성남시 분당구 판교역로 203 (삼평동), 22 ,2017-04-05,민간,흔들놀이기구(3)+충격흡수용표면재(1),2021-04-02,Y,Y,N,031-729-2932,2021-06-30
559603,주택단지,실외,수정구,창곡동,위례자연앤센트럴자이 101동앞 놀이터(2),"경기도 성남시 수정구 위례광장로 97 (창곡동, 위례 자연앤 센트럴자이)", 305 ,2017-04-14,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-04-26,Y,Y,N,031-759-9250,2021-06-30
559604,주택단지,실외,수정구,창곡동,위례자연앤센트럴자이 108동앞 유아놀이터,"경기도 성남시 수정구 위례광장로 97 (창곡동, 위례 자연앤 센트럴자이)", 121 ,2017-04-14,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-04-26,Y,Y,N,031-759-9250,2021-06-30
559605,주택단지,실외,수정구,창곡동,위례자연앤센트럴자이 109동앞 놀이터(1),"경기도 성남시 수정구 위례광장로 97 (창곡동, 위례 자연앤 센트럴자이)", 270 ,2017-04-14,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-04-26,Y,Y,N,031-759-9250,2021-06-30
559607,주택단지,실외,수정구,창곡동,위례자연앤센트럴자이 111동앞 놀이터(3),"경기도 성남시 수정구 위례광장로 97 (창곡동, 위례 자연앤 센트럴자이)", 335 ,2017-04-14,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-04-26,Y,Y,N,031-759-9250,2021-06-30
559863,주택단지,실외,중원구,성남동,성남여수 LH1단지 101동앞(목장놀이터),"경기도 성남시 중원구 둔촌대로63번길 11 (성남동, 성남여수 LH 1단지)", 254 ,2017-04-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-05-18,Y,Y,N,031-723-8866,2021-06-30
559864,주택단지,실외,중원구,성남동,성남여수 LH1단지 107동앞(둥지놀이터),"경기도 성남시 중원구 둔촌대로63번길 11 (성남동, 성남여수 LH 1단지)", 355 ,2017-04-03,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-05-18,Y,Y,N,031-723-8866,2021-06-30
559865,주택단지,실외,중원구,성남동,성남여수 LH1단지 보육시설앞(숲속놀이터),"경기도 성남시 중원구 둔촌대로63번길 11 (성남동, 성남여수 LH 1단지)", 252 ,2017-04-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-05-18,Y,Y,N,031-723-8866,2021-06-30
559866,주택단지,실외,중원구,성남동,성남여수 LH1단지 관리사무소옆(바닷속놀이터),"경기도 성남시 중원구 둔촌대로63번길 11 (성남동, 성남여수 LH 1단지)", 115 ,2017-04-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-05-18,Y,Y,N,031-723-8866,2021-06-30
560120,주택단지,실외,수정구,창곡동,위례보미리즌빌 101동앞 놀이터,"경기도 성남시 수정구 위례광장로 82 (창곡동, 위례 보미리즌빌)", 298 ,2017-02-26,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(1),2021-05-31,Y,Y,N,031-758-8271,2021-06-30
560223,놀이제공영업소,실내,중원구,도촌동,리틀비틀키즈카페 도촌점,경기도 성남시 중원구 도촌로8번길 14 (도촌동), 75 ,2017-06-06,민간,충격흡수용표면재(1)+폐쇄형놀이기구(1),2021-05-25,Y,Y,N,031-747-7661,2021-06-30
560224,식품접객업소,실내,중원구,상대원동,조마루감자탕 놀이시설,경기도 성남시 중원구 금상로 28-1 (상대원동), 8 ,2017-05-24,민간,조합놀이대(1)+충격흡수용표면재(1),2021-05-26,Y,Y,N,031-736-0270,2021-06-30
560401,주택단지,실외,수정구,창곡동,LH31단지 3109동앞 놀이터(1),경기도 성남시 수정구 위례순환로 17 (창곡동), 525 ,2017-06-20,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(1),2021-05-31,Y,Y,N,031-759-9005,2021-06-30
560402,주택단지,실외,수정구,창곡동,LH31단지 3109동뒤 놀이터(2),경기도 성남시 수정구 위례순환로 17 (창곡동), 351 ,2017-06-20,민간,회전놀이기구(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(1),2021-05-31,Y,Y,N,031-759-9005,2021-06-30
560403,주택단지,실외,수정구,창곡동,LH31단지 3107동앞 놀이터(3),경기도 성남시 수정구 위례순환로 17 (창곡동), 398 ,2017-06-20,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(1),2021-05-31,Y,Y,N,031-759-9005,2021-06-30
560404,주택단지,실외,수정구,창곡동,LH31단지 3101동뒤 놀이터(4),경기도 성남시 수정구 위례순환로 17 (창곡동), 310 ,2017-06-20,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1)+기타(1),2021-05-31,Y,Y,N,031-759-9005,2021-06-30
560405,주택단지,실외,수정구,창곡동,LH31단지 3111동측면 놀이터(5),경기도 성남시 수정구 위례순환로 17 (창곡동), 241 ,2017-06-20,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(1),2021-06-02,Y,Y,N,031-759-9005,2021-06-30
560406,주택단지,실외,수정구,창곡동,LH31단지 3110동뒤 유아놀이터,경기도 성남시 수정구 위례순환로 17 (창곡동), 115 ,2017-06-20,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2021-05-31,Y,Y,N,070-4604-1248,2021-06-30
560550,주택단지,실외,수정구,창곡동,위례호반베르디움 5314동 놀이터,"경기도 성남시 수정구 위례중앙로 216 (창곡동, 위례 호반베르디움)", 523 ,2017-06-10,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(1)+기타(1),2020-08-24,Y,Y,N,031-752-1137,2021-06-30
560611,도시공원,실외,수정구,창곡동,위례신도시 근린공원 10호,경기 성남시 수정구 창곡동산58(위례부영 55단지 아파트 남쪽), 443 ,2017-06-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(1),2019-07-29,Y,Y,N,02-6959-8404,2021-06-30
